j_gene	productive	vj_in_frame	N	subject
TRBJ1-4	FALSE	FALSE	2332	HIP13709
TRBJ1-4	FALSE	TRUE	183	HIP13709
TRBJ1-4	TRUE	TRUE	12016	HIP13709
TRBJ1-4,TRBJ2-2	FALSE	FALSE	1	HIP13709
TRBJ1-4,TRBJ2-2	TRUE	TRUE	2	HIP13709
TRBJ1-5	FALSE	FALSE	5228	HIP13709
TRBJ1-5	FALSE	TRUE	424	HIP13709
TRBJ1-5	TRUE	TRUE	20923	HIP13709
TRBJ1-6	FALSE	FALSE	2503	HIP13709
TRBJ1-6	FALSE	TRUE	184	HIP13709
TRBJ1-6	TRUE	TRUE	12718	HIP13709
TRBJ2-1	FALSE	FALSE	4389	HIP13709
TRBJ2-1	FALSE	TRUE	445	HIP13709
TRBJ2-1	TRUE	TRUE	26809	HIP13709
TRBJ2-1,TRBJ2-5	FALSE	FALSE	46	HIP13709
TRBJ2-1,TRBJ2-5	FALSE	TRUE	2	HIP13709
TRBJ2-1,TRBJ2-5	TRUE	TRUE	44	HIP13709
TRBJ2-1,TRBJ2-5,TRBJ2-6	TRUE	TRUE	1	HIP13709
TRBJ2-1,TRBJ2-5,TRBJ2-7	FALSE	FALSE	5	HIP13709
TRBJ2-1,TRBJ2-5,TRBJ2-7	FALSE	TRUE	1	HIP13709
TRBJ2-1,TRBJ2-5,TRBJ2-7	TRUE	TRUE	3	HIP13709
TRBJ2-1,TRBJ2-7	FALSE	FALSE	3	HIP13709
TRBJ2-1,TRBJ2-7	TRUE	TRUE	10	HIP13709
TRBJ2-2	FALSE	FALSE	2821	HIP13709
TRBJ2-2	FALSE	TRUE	275	HIP13709
TRBJ2-2	TRUE	TRUE	16944	HIP13709
TRBJ2-2P	FALSE	FALSE	2	HIP13709
TRBJ2-2P	TRUE	TRUE	1	HIP13709
TRBJ2-3	FALSE	FALSE	3884	HIP13709
TRBJ2-3	FALSE	TRUE	438	HIP13709
TRBJ2-3	TRUE	TRUE	23709	HIP13709
TRBJ2-4	FALSE	FALSE	1430	HIP13709
TRBJ2-4	FALSE	TRUE	137	HIP13709
TRBJ2-4	TRUE	TRUE	4740	HIP13709
TRBJ2-5	FALSE	FALSE	3915	HIP13709
TRBJ2-5	FALSE	TRUE	439	HIP13709
TRBJ2-5	TRUE	TRUE	21151	HIP13709
TRBJ2-5,TRBJ2-7	FALSE	FALSE	8	HIP13709
TRBJ2-5,TRBJ2-7	TRUE	TRUE	49	HIP13709
TRBJ2-6	FALSE	FALSE	1164	HIP13709
TRBJ2-6	FALSE	TRUE	85	HIP13709
TRBJ2-6	TRUE	TRUE	6684	HIP13709
TRBJ2-6,TRBJ2-7	TRUE	TRUE	2	HIP13709
TRBJ2-7	FALSE	FALSE	9167	HIP13709
TRBJ2-7	FALSE	TRUE	855	HIP13709
TRBJ2-7	TRUE	TRUE	30238	HIP13709
TRBJ1-1	FALSE	FALSE	5828	HIP13710
TRBJ1-1	FALSE	TRUE	439	HIP13710
TRBJ1-1	TRUE	TRUE	33973	HIP13710
TRBJ1-1,TRBJ1-6	FALSE	FALSE	1	HIP13710
TRBJ1-1,TRBJ2-2P	FALSE	TRUE	1	HIP13710
TRBJ1-1,TRBJ2-7	FALSE	FALSE	1	HIP13710
TRBJ1-2	FALSE	FALSE	5518	HIP13710
TRBJ1-2	FALSE	TRUE	387	HIP13710
TRBJ1-2	TRUE	TRUE	29875	HIP13710
TRBJ1-2,TRBJ1-6	TRUE	TRUE	1	HIP13710
TRBJ1-2,TRBJ2-2	FALSE	FALSE	1	HIP13710
TRBJ1-2,TRBJ2-6	TRUE	TRUE	1	HIP13710
TRBJ1-3	FALSE	FALSE	1761	HIP13710
TRBJ1-3	FALSE	TRUE	126	HIP13710
TRBJ1-3	TRUE	TRUE	9174	HIP13710
TRBJ1-4	FALSE	FALSE	2546	HIP13710
TRBJ1-4	FALSE	TRUE	171	HIP13710
TRBJ1-4	TRUE	TRUE	12832	HIP13710
TRBJ1-4,TRBJ2-2	FALSE	FALSE	2	HIP13710
TRBJ1-4,TRBJ2-2	TRUE	TRUE	1	HIP13710
TRBJ1-4,TRBJ2-3	FALSE	FALSE	1	HIP13710
TRBJ1-5	FALSE	FALSE	5467	HIP13710
TRBJ1-5	FALSE	TRUE	361	HIP13710
TRBJ1-5	TRUE	TRUE	21764	HIP13710
TRBJ1-5,TRBJ2-2	TRUE	TRUE	1	HIP13710
TRBJ1-6	FALSE	FALSE	1912	HIP13710
TRBJ1-6	FALSE	TRUE	116	HIP13710
TRBJ1-6	TRUE	TRUE	9090	HIP13710
TRBJ1-6,TRBJ2-2P	FALSE	FALSE	2	HIP13710
TRBJ1-6,TRBJ2-6	FALSE	FALSE	1	HIP13710
TRBJ2-1	FALSE	FALSE	6640	HIP13710
TRBJ2-1	FALSE	TRUE	755	HIP13710
TRBJ2-1	TRUE	TRUE	34919	HIP13710
TRBJ2-1,TRBJ2-2	FALSE	FALSE	1	HIP13710
TRBJ2-1,TRBJ2-2,TRBJ2-5	TRUE	TRUE	1	HIP13710
TRBJ2-1,TRBJ2-5	FALSE	FALSE	77	HIP13710
TRBJ2-1,TRBJ2-5	FALSE	TRUE	6	HIP13710
TRBJ2-1,TRBJ2-5	TRUE	TRUE	93	HIP13710
TRBJ2-1,TRBJ2-5,TRBJ2-6	FALSE	FALSE	1	HIP13710
TRBJ2-1,TRBJ2-5,TRBJ2-6	TRUE	TRUE	1	HIP13710
TRBJ2-1,TRBJ2-5,TRBJ2-7	TRUE	TRUE	1	HIP13710
TRBJ2-1,TRBJ2-7	FALSE	FALSE	10	HIP13710
TRBJ2-1,TRBJ2-7	FALSE	TRUE	1	HIP13710
TRBJ2-1,TRBJ2-7	TRUE	TRUE	18	HIP13710
TRBJ2-2	FALSE	FALSE	3378	HIP13710
TRBJ2-2	FALSE	TRUE	337	HIP13710
TRBJ2-2	TRUE	TRUE	19285	HIP13710
TRBJ2-2P	FALSE	FALSE	1	HIP13710
TRBJ2-2P,TRBJ2-6	FALSE	FALSE	1	HIP13710
TRBJ2-2P,TRBJ2-7	TRUE	TRUE	1	HIP13710
TRBJ2-3	FALSE	FALSE	5124	HIP13710
TRBJ2-3	FALSE	TRUE	594	HIP13710
TRBJ2-3	TRUE	TRUE	28615	HIP13710
TRBJ2-4	FALSE	FALSE	1338	HIP13710
TRBJ2-4	FALSE	TRUE	116	HIP13710
TRBJ2-4	TRUE	TRUE	4269	HIP13710
TRBJ2-4,TRBJ2-6	TRUE	TRUE	1	HIP13710
TRBJ2-5	FALSE	FALSE	4893	HIP13710
TRBJ2-5	FALSE	TRUE	552	HIP13710
TRBJ2-5	TRUE	TRUE	23515	HIP13710
TRBJ2-5,TRBJ2-7	FALSE	FALSE	19	HIP13710
TRBJ2-5,TRBJ2-7	FALSE	TRUE	1	HIP13710
TRBJ2-5,TRBJ2-7	TRUE	TRUE	103	HIP13710
TRBJ2-6	FALSE	FALSE	969	HIP13710
TRBJ2-6	FALSE	TRUE	64	HIP13710
TRBJ2-6	TRUE	TRUE	5193	HIP13710
TRBJ2-6,TRBJ2-7	TRUE	TRUE	1	HIP13710
TRBJ2-7	FALSE	FALSE	12262	HIP13710
TRBJ2-7	FALSE	TRUE	1156	HIP13710
TRBJ2-7	TRUE	TRUE	51923	HIP13710
TRBJ1-1	FALSE	FALSE	5191	HIP13720
TRBJ1-1	FALSE	TRUE	439	HIP13720
TRBJ1-1	TRUE	TRUE	33411	HIP13720
TRBJ1-1,TRBJ1-3,TRBJ2-3	TRUE	TRUE	2	HIP13720
TRBJ1-1,TRBJ1-5	FALSE	FALSE	1	HIP13720
TRBJ1-1,TRBJ2-2	TRUE	TRUE	1	HIP13720
TRBJ1-2	FALSE	FALSE	4417	HIP13720
TRBJ1-2	FALSE	TRUE	334	HIP13720
TRBJ1-2	TRUE	TRUE	28294	HIP13720
TRBJ1-2,TRBJ2-2	TRUE	TRUE	1	HIP13720
TRBJ1-2,TRBJ2-2P	FALSE	FALSE	1	HIP13720
TRBJ1-2,TRBJ2-4	TRUE	TRUE	1	HIP13720
TRBJ1-3	FALSE	FALSE	1350	HIP13720
TRBJ1-3	FALSE	TRUE	101	HIP13720
TRBJ1-3	TRUE	TRUE	8065	HIP13720
TRBJ1-3,TRBJ2-2	FALSE	FALSE	2	HIP13720
TRBJ1-4	FALSE	FALSE	1947	HIP13720
TRBJ1-4	FALSE	TRUE	156	HIP13720
TRBJ1-4	TRUE	TRUE	10265	HIP13720
TRBJ1-4,TRBJ2-2	FALSE	TRUE	1	HIP13720
TRBJ1-4,TRBJ2-3	FALSE	FALSE	1	HIP13720
TRBJ1-4,TRBJ2-3	TRUE	TRUE	2	HIP13720
TRBJ1-5	FALSE	FALSE	4363	HIP13720
TRBJ1-5	FALSE	TRUE	332	HIP13720
TRBJ1-5	TRUE	TRUE	16740	HIP13720
TRBJ1-5,TRBJ2-6	FALSE	FALSE	1	HIP13720
TRBJ1-6	FALSE	FALSE	1230	HIP13720
TRBJ1-6	FALSE	TRUE	109	HIP13720
TRBJ1-6	TRUE	TRUE	6514	HIP13720
TRBJ1-6,TRBJ2-2P	FALSE	FALSE	1	HIP13720
TRBJ1-6,TRBJ2-2P,TRBJ2-6	FALSE	FALSE	1	HIP13720
TRBJ1-6,TRBJ2-7	FALSE	FALSE	1	HIP13720
TRBJ2-1	FALSE	FALSE	4769	HIP13720
TRBJ2-1	FALSE	TRUE	602	HIP13720
TRBJ2-1	TRUE	TRUE	26327	HIP13720
TRBJ2-1,TRBJ2-2,TRBJ2-5	FALSE	FALSE	1	HIP13720
TRBJ2-1,TRBJ2-5	FALSE	FALSE	52	HIP13720
TRBJ2-1,TRBJ2-5	FALSE	TRUE	6	HIP13720
TRBJ2-1,TRBJ2-5	TRUE	TRUE	59	HIP13720
TRBJ2-1,TRBJ2-5,TRBJ2-6	FALSE	FALSE	1	HIP13720
TRBJ2-1,TRBJ2-5,TRBJ2-7	FALSE	FALSE	5	HIP13720
TRBJ2-1,TRBJ2-7	FALSE	FALSE	3	HIP13720
TRBJ2-1,TRBJ2-7	FALSE	TRUE	3	HIP13720
TRBJ2-1,TRBJ2-7	TRUE	TRUE	18	HIP13720
TRBJ2-2	FALSE	FALSE	2218	HIP13720
TRBJ2-2	FALSE	TRUE	227	HIP13720
TRBJ2-2	TRUE	TRUE	13904	HIP13720
TRBJ2-2P	FALSE	FALSE	3	HIP13720
TRBJ2-2P	TRUE	TRUE	1	HIP13720
TRBJ2-2P,TRBJ2-3	FALSE	TRUE	2	HIP13720
TRBJ2-2P,TRBJ2-7	FALSE	FALSE	1	HIP13720
TRBJ2-3	FALSE	FALSE	3058	HIP13720
TRBJ2-3	FALSE	TRUE	349	HIP13720
TRBJ2-3	TRUE	TRUE	18786	HIP13720
TRBJ2-4	FALSE	FALSE	754	HIP13720
TRBJ2-4	FALSE	TRUE	91	HIP13720
TRBJ2-4	TRUE	TRUE	2348	HIP13720
TRBJ2-5	FALSE	FALSE	3074	HIP13720
TRBJ2-5	FALSE	TRUE	431	HIP13720
TRBJ2-5	TRUE	TRUE	17202	HIP13720
TRBJ2-5,TRBJ2-7	FALSE	FALSE	22	HIP13720
TRBJ2-5,TRBJ2-7	FALSE	TRUE	1	HIP13720
TRBJ2-5,TRBJ2-7	TRUE	TRUE	65	HIP13720
TRBJ2-6	FALSE	FALSE	635	HIP13720
TRBJ2-6	FALSE	TRUE	49	HIP13720
TRBJ2-6	TRUE	TRUE	3191	HIP13720
TRBJ2-6,TRBJ2-7	TRUE	TRUE	1	HIP13720
TRBJ2-7	FALSE	FALSE	9124	HIP13720
TRBJ2-7	FALSE	TRUE	901	HIP13720
TRBJ2-7	TRUE	TRUE	42724	HIP13720
TRBJ1-1	FALSE	FALSE	2327	HIP13722
TRBJ1-1	FALSE	TRUE	240	HIP13722
TRBJ1-1	TRUE	TRUE	16357	HIP13722
TRBJ1-1,TRBJ2-2	TRUE	TRUE	1	HIP13722
TRBJ1-1,TRBJ2-2P	FALSE	TRUE	1	HIP13722
TRBJ1-1,TRBJ2-7	TRUE	TRUE	1	HIP13722
TRBJ1-2	FALSE	FALSE	2180	HIP13722
TRBJ1-2	FALSE	TRUE	176	HIP13722
TRBJ1-2	TRUE	TRUE	13663	HIP13722
TRBJ1-2,TRBJ2-1	FALSE	FALSE	1	HIP13722
TRBJ1-2,TRBJ2-2P	FALSE	FALSE	1	HIP13722
TRBJ1-3	FALSE	FALSE	756	HIP13722
TRBJ1-3	FALSE	TRUE	66	HIP13722
TRBJ1-3	TRUE	TRUE	4478	HIP13722
TRBJ1-3,TRBJ2-2	TRUE	TRUE	1	HIP13722
TRBJ1-4	FALSE	FALSE	939	HIP13722
TRBJ1-4	FALSE	TRUE	82	HIP13722
TRBJ1-4	TRUE	TRUE	5353	HIP13722
TRBJ1-4,TRBJ2-2	TRUE	TRUE	2	HIP13722
TRBJ1-4,TRBJ2-3	TRUE	TRUE	1	HIP13722
TRBJ1-5	FALSE	FALSE	2423	HIP13722
TRBJ1-5	FALSE	TRUE	192	HIP13722
TRBJ1-5	TRUE	TRUE	10358	HIP13722
TRBJ1-6	FALSE	FALSE	729	HIP13722
TRBJ1-6	FALSE	TRUE	64	HIP13722
TRBJ1-6	TRUE	TRUE	4071	HIP13722
TRBJ2-1	FALSE	FALSE	2747	HIP13722
TRBJ2-1	FALSE	TRUE	378	HIP13722
TRBJ2-1	TRUE	TRUE	16816	HIP13722
TRBJ2-1,TRBJ2-2P,TRBJ2-5	FALSE	FALSE	1	HIP13722
TRBJ2-1,TRBJ2-4,TRBJ2-5	FALSE	FALSE	1	HIP13722
TRBJ2-1,TRBJ2-5	FALSE	FALSE	25	HIP13722
TRBJ2-1,TRBJ2-5	FALSE	TRUE	2	HIP13722
TRBJ2-1,TRBJ2-5	TRUE	TRUE	30	HIP13722
TRBJ2-1,TRBJ2-5,TRBJ2-6	TRUE	TRUE	2	HIP13722
TRBJ2-1,TRBJ2-7	FALSE	FALSE	3	HIP13722
TRBJ2-1,TRBJ2-7	FALSE	TRUE	2	HIP13722
TRBJ2-1,TRBJ2-7	TRUE	TRUE	7	HIP13722
TRBJ2-2	FALSE	FALSE	1443	HIP13722
TRBJ2-2	FALSE	TRUE	167	HIP13722
TRBJ2-2	TRUE	TRUE	9725	HIP13722
TRBJ2-2P	FALSE	FALSE	1	HIP13722
TRBJ2-2P,TRBJ2-7	TRUE	TRUE	1	HIP13722
TRBJ2-3	FALSE	FALSE	2180	HIP13722
TRBJ2-3	FALSE	TRUE	241	HIP13722
TRBJ2-3	TRUE	TRUE	12401	HIP13722
TRBJ2-4	FALSE	FALSE	540	HIP13722
TRBJ2-4	FALSE	TRUE	61	HIP13722
TRBJ2-4	TRUE	TRUE	1907	HIP13722
TRBJ2-4,TRBJ2-5	TRUE	TRUE	1	HIP13722
TRBJ2-5	FALSE	FALSE	2102	HIP13722
TRBJ2-5	FALSE	TRUE	273	HIP13722
TRBJ2-5	TRUE	TRUE	10920	HIP13722
TRBJ2-5,TRBJ2-7	FALSE	FALSE	10	HIP13722
TRBJ2-5,TRBJ2-7	TRUE	TRUE	32	HIP13722
TRBJ2-6	FALSE	FALSE	458	HIP13722
TRBJ2-6	FALSE	TRUE	35	HIP13722
TRBJ2-6	TRUE	TRUE	2842	HIP13722
TRBJ2-7	FALSE	FALSE	5003	HIP13722
TRBJ2-7	FALSE	TRUE	464	HIP13722
TRBJ2-7	TRUE	TRUE	23171	HIP13722
TRBJ1-1	FALSE	FALSE	2687	HIP13736
TRBJ1-1	FALSE	TRUE	195	HIP13736
TRBJ1-1	TRUE	TRUE	25595	HIP13736
TRBJ1-1,TRBJ2-4	TRUE	TRUE	1	HIP13736
TRBJ1-2	FALSE	FALSE	2279	HIP13736
TRBJ1-2	FALSE	TRUE	193	HIP13736
TRBJ1-2	TRUE	TRUE	20097	HIP13736
TRBJ1-3	FALSE	FALSE	627	HIP13736
TRBJ1-3	FALSE	TRUE	58	HIP13736
TRBJ1-3	TRUE	TRUE	5575	HIP13736
TRBJ1-3,TRBJ1-5,TRBJ2-3	FALSE	FALSE	1	HIP13736
TRBJ1-3,TRBJ2-2	FALSE	FALSE	1	HIP13736
TRBJ1-4	FALSE	FALSE	971	HIP13736
TRBJ1-4	FALSE	TRUE	77	HIP13736
TRBJ1-4	TRUE	TRUE	8546	HIP13736
TRBJ1-5	FALSE	FALSE	2417	HIP13736
TRBJ1-5	FALSE	TRUE	203	HIP13736
TRBJ1-5	TRUE	TRUE	14779	HIP13736
TRBJ1-5,TRBJ2-7	FALSE	FALSE	1	HIP13736
TRBJ1-6	FALSE	FALSE	1037	HIP13736
TRBJ1-6	FALSE	TRUE	81	HIP13736
TRBJ1-6	TRUE	TRUE	7985	HIP13736
TRBJ2-1	FALSE	FALSE	1440	HIP13736
TRBJ2-1	FALSE	TRUE	153	HIP13736
TRBJ2-1	TRUE	TRUE	12866	HIP13736
TRBJ2-1,TRBJ2-4,TRBJ2-5	TRUE	TRUE	1	HIP13736
TRBJ2-1,TRBJ2-5	FALSE	FALSE	13	HIP13736
TRBJ2-1,TRBJ2-5	TRUE	TRUE	35	HIP13736
TRBJ2-1,TRBJ2-5,TRBJ2-6	TRUE	TRUE	2	HIP13736
TRBJ2-1,TRBJ2-7	FALSE	FALSE	5	HIP13736
TRBJ2-1,TRBJ2-7	TRUE	TRUE	2	HIP13736
TRBJ2-2	FALSE	FALSE	763	HIP13736
TRBJ2-2	FALSE	TRUE	85	HIP13736
TRBJ2-2	TRUE	TRUE	8192	HIP13736
TRBJ2-3	FALSE	FALSE	1177	HIP13736
TRBJ2-3	FALSE	TRUE	147	HIP13736
TRBJ2-3	TRUE	TRUE	11061	HIP13736
TRBJ2-4	FALSE	FALSE	289	HIP13736
TRBJ2-4	FALSE	TRUE	36	HIP13736
TRBJ2-4	TRUE	TRUE	1363	HIP13736
TRBJ2-4,TRBJ2-5	TRUE	TRUE	1	HIP13736
TRBJ2-4,TRBJ2-5,TRBJ2-7	FALSE	FALSE	1	HIP13736
TRBJ2-4,TRBJ2-5,TRBJ2-7	TRUE	TRUE	1	HIP13736
TRBJ2-5	FALSE	FALSE	1156	HIP13736
TRBJ2-5	FALSE	TRUE	142	HIP13736
TRBJ2-5	TRUE	TRUE	9433	HIP13736
TRBJ2-5,TRBJ2-7	FALSE	FALSE	7	HIP13736
TRBJ2-5,TRBJ2-7	TRUE	TRUE	25	HIP13736
TRBJ2-6	FALSE	FALSE	272	HIP13736
TRBJ2-6	FALSE	TRUE	28	HIP13736
TRBJ2-6	TRUE	TRUE	2663	HIP13736
TRBJ2-7	FALSE	FALSE	3044	HIP13736
TRBJ2-7	FALSE	TRUE	247	HIP13736
TRBJ2-7	TRUE	TRUE	21639	HIP13736
TRBJ1-1	FALSE	FALSE	6287	HIP13741
TRBJ1-1	FALSE	TRUE	482	HIP13741
TRBJ1-1	TRUE	TRUE	39691	HIP13741
TRBJ1-1,TRBJ1-3	TRUE	TRUE	1	HIP13741
TRBJ1-1,TRBJ2-1	TRUE	TRUE	1	HIP13741
TRBJ1-2	FALSE	FALSE	5590	HIP13741
TRBJ1-2	FALSE	TRUE	396	HIP13741
TRBJ1-2	TRUE	TRUE	36103	HIP13741
TRBJ1-2,TRBJ1-5	FALSE	FALSE	1	HIP13741
TRBJ1-2,TRBJ1-6	TRUE	TRUE	1	HIP13741
TRBJ1-2,TRBJ2-5	FALSE	FALSE	1	HIP13741
TRBJ1-2,TRBJ2-6	TRUE	TRUE	1	HIP13741
TRBJ1-2,TRBJ2-7	FALSE	FALSE	3	HIP13741
TRBJ1-3	FALSE	FALSE	1781	HIP13741
TRBJ1-3	FALSE	TRUE	136	HIP13741
TRBJ1-3	TRUE	TRUE	11403	HIP13741
TRBJ1-3,TRBJ2-2	TRUE	TRUE	3	HIP13741
TRBJ1-4	FALSE	FALSE	2452	HIP13741
TRBJ1-4	FALSE	TRUE	198	HIP13741
TRBJ1-4	TRUE	TRUE	14952	HIP13741
TRBJ1-4,TRBJ2-2	FALSE	FALSE	1	HIP13741
TRBJ1-4,TRBJ2-3	TRUE	TRUE	2	HIP13741
TRBJ1-4,TRBJ2-4	FALSE	TRUE	1	HIP13741
TRBJ1-5	FALSE	FALSE	5868	HIP13741
TRBJ1-5	FALSE	TRUE	473	HIP13741
TRBJ1-5	TRUE	TRUE	26144	HIP13741
TRBJ1-5,TRBJ1-6	TRUE	TRUE	1	HIP13741
TRBJ1-6	FALSE	FALSE	1699	HIP13741
TRBJ1-6	FALSE	TRUE	121	HIP13741
TRBJ1-6	TRUE	TRUE	9507	HIP13741
TRBJ1-6,TRBJ2-2	FALSE	FALSE	1	HIP13741
TRBJ2-1	FALSE	FALSE	6641	HIP13741
TRBJ2-1	FALSE	TRUE	847	HIP13741
TRBJ2-1	TRUE	TRUE	36748	HIP13741
TRBJ2-1,TRBJ2-3	FALSE	FALSE	1	HIP13741
TRBJ2-1,TRBJ2-3,TRBJ2-5	FALSE	FALSE	1	HIP13741
TRBJ2-1,TRBJ2-4,TRBJ2-5	FALSE	FALSE	1	HIP13741
TRBJ2-1,TRBJ2-5	FALSE	FALSE	55	HIP13741
TRBJ2-1,TRBJ2-5	FALSE	TRUE	2	HIP13741
TRBJ2-1,TRBJ2-5	TRUE	TRUE	98	HIP13741
TRBJ2-1,TRBJ2-5,TRBJ2-6	FALSE	FALSE	1	HIP13741
TRBJ2-1,TRBJ2-5,TRBJ2-7	FALSE	FALSE	1	HIP13741
TRBJ2-1,TRBJ2-5,TRBJ2-7	FALSE	TRUE	1	HIP13741
TRBJ2-1,TRBJ2-7	FALSE	FALSE	9	HIP13741
TRBJ2-1,TRBJ2-7	FALSE	TRUE	1	HIP13741
TRBJ2-1,TRBJ2-7	TRUE	TRUE	24	HIP13741
TRBJ2-2	FALSE	FALSE	3461	HIP13741
TRBJ2-2	FALSE	TRUE	352	HIP13741
TRBJ2-2	TRUE	TRUE	20198	HIP13741
TRBJ2-2P	FALSE	FALSE	3	HIP13741
TRBJ2-2P	TRUE	TRUE	1	HIP13741
TRBJ2-2P,TRBJ2-6	FALSE	FALSE	1	HIP13741
TRBJ2-2P,TRBJ2-6	TRUE	TRUE	1	HIP13741
TRBJ2-3	FALSE	FALSE	4787	HIP13741
TRBJ2-3	FALSE	TRUE	579	HIP13741
TRBJ2-3	TRUE	TRUE	28558	HIP13741
TRBJ2-4	FALSE	FALSE	1082	HIP13741
TRBJ2-4	FALSE	TRUE	83	HIP13741
TRBJ2-4	TRUE	TRUE	3609	HIP13741
TRBJ2-5	FALSE	FALSE	4115	HIP13741
TRBJ2-5	FALSE	TRUE	529	HIP13741
TRBJ2-5	TRUE	TRUE	24076	HIP13741
TRBJ2-5,TRBJ2-7	FALSE	FALSE	24	HIP13741
TRBJ2-5,TRBJ2-7	FALSE	TRUE	2	HIP13741
TRBJ2-5,TRBJ2-7	TRUE	TRUE	105	HIP13741
TRBJ2-6	FALSE	FALSE	1007	HIP13741
TRBJ2-6	FALSE	TRUE	80	HIP13741
TRBJ2-6	TRUE	TRUE	5303	HIP13741
TRBJ2-7	FALSE	FALSE	12210	HIP13741
TRBJ2-7	FALSE	TRUE	1198	HIP13741
TRBJ2-7	TRUE	TRUE	59200	HIP13741
TRBJ1-1	FALSE	FALSE	3263	HIP13746
TRBJ1-1	FALSE	TRUE	292	HIP13746
TRBJ1-1	TRUE	TRUE	17373	HIP13746
TRBJ1-1,TRBJ1-2	FALSE	FALSE	1	HIP13746
TRBJ1-2	FALSE	FALSE	2600	HIP13746
TRBJ1-2	FALSE	TRUE	208	HIP13746
TRBJ1-2	TRUE	TRUE	13417	HIP13746
TRBJ1-2,TRBJ1-6	FALSE	FALSE	1	HIP13746
TRBJ1-2,TRBJ2-1	FALSE	FALSE	1	HIP13746
TRBJ1-3	FALSE	FALSE	751	HIP13746
TRBJ1-3	FALSE	TRUE	48	HIP13746
TRBJ1-3	TRUE	TRUE	3648	HIP13746
TRBJ1-3,TRBJ1-5,TRBJ2-3	FALSE	FALSE	1	HIP13746
TRBJ1-3,TRBJ2-2	FALSE	FALSE	1	HIP13746
TRBJ1-3,TRBJ2-2	TRUE	TRUE	2	HIP13746
TRBJ1-4	FALSE	FALSE	1157	HIP13746
TRBJ1-4	FALSE	TRUE	92	HIP13746
TRBJ1-4	TRUE	TRUE	5984	HIP13746
TRBJ1-4,TRBJ2-3	TRUE	TRUE	1	HIP13746
TRBJ1-5	FALSE	FALSE	2823	HIP13746
TRBJ1-5	FALSE	TRUE	207	HIP13746
TRBJ1-5	TRUE	TRUE	10372	HIP13746
TRBJ1-5,TRBJ1-6	FALSE	FALSE	1	HIP13746
TRBJ1-6	FALSE	FALSE	1399	HIP13746
TRBJ1-6	FALSE	TRUE	128	HIP13746
TRBJ1-6	TRUE	TRUE	5995	HIP13746
TRBJ2-1	FALSE	FALSE	2324	HIP13746
TRBJ2-1	FALSE	TRUE	255	HIP13746
TRBJ2-1	TRUE	TRUE	11431	HIP13746
TRBJ2-1,TRBJ2-5	FALSE	FALSE	18	HIP13746
TRBJ2-1,TRBJ2-5	FALSE	TRUE	3	HIP13746
TRBJ2-1,TRBJ2-5	TRUE	TRUE	41	HIP13746
TRBJ2-1,TRBJ2-5,TRBJ2-6	TRUE	TRUE	1	HIP13746
TRBJ2-1,TRBJ2-5,TRBJ2-7	FALSE	FALSE	1	HIP13746
TRBJ2-1,TRBJ2-7	FALSE	FALSE	1	HIP13746
TRBJ2-1,TRBJ2-7	TRUE	TRUE	7	HIP13746
TRBJ2-2	FALSE	FALSE	1169	HIP13746
TRBJ2-2	FALSE	TRUE	122	HIP13746
TRBJ2-2	TRUE	TRUE	6358	HIP13746
TRBJ2-2P	FALSE	FALSE	2	HIP13746
TRBJ2-3	FALSE	FALSE	2029	HIP13746
TRBJ2-3	FALSE	TRUE	234	HIP13746
TRBJ2-3	TRUE	TRUE	11415	HIP13746
TRBJ2-3,TRBJ2-6	TRUE	TRUE	1	HIP13746
TRBJ2-4	FALSE	FALSE	374	HIP13746
TRBJ2-4	FALSE	TRUE	58	HIP13746
TRBJ2-4	TRUE	TRUE	1232	HIP13746
TRBJ2-4,TRBJ2-5	TRUE	TRUE	1	HIP13746
TRBJ2-4,TRBJ2-7	TRUE	TRUE	2	HIP13746
TRBJ2-5	FALSE	FALSE	1922	HIP13746
TRBJ2-5	FALSE	TRUE	291	HIP13746
TRBJ2-5	TRUE	TRUE	9489	HIP13746
TRBJ2-5,TRBJ2-7	FALSE	FALSE	7	HIP13746
TRBJ2-5,TRBJ2-7	FALSE	TRUE	1	HIP13746
TRBJ2-5,TRBJ2-7	TRUE	TRUE	27	HIP13746
TRBJ2-6	FALSE	FALSE	362	HIP13746
TRBJ2-6	FALSE	TRUE	28	HIP13746
TRBJ2-6	TRUE	TRUE	1988	HIP13746
TRBJ2-7	FALSE	FALSE	4615	HIP13746
TRBJ2-7	FALSE	TRUE	494	HIP13746
TRBJ2-7	TRUE	TRUE	18814	HIP13746
TRBJ1-1	FALSE	FALSE	4714	HIP13749
TRBJ1-1	FALSE	TRUE	381	HIP13749
TRBJ1-1	TRUE	TRUE	30172	HIP13749
TRBJ1-1,TRBJ1-3	FALSE	FALSE	1	HIP13749
TRBJ1-1,TRBJ1-3	TRUE	TRUE	2	HIP13749
TRBJ1-1,TRBJ2-2	TRUE	TRUE	1	HIP13749
TRBJ1-1,TRBJ2-2P	TRUE	TRUE	2	HIP13749
TRBJ1-1,TRBJ2-4,TRBJ2-5	TRUE	TRUE	1	HIP13749
TRBJ1-1,TRBJ2-7	FALSE	FALSE	2	HIP13749
TRBJ1-2	FALSE	FALSE	4382	HIP13749
TRBJ1-2	FALSE	TRUE	338	HIP13749
TRBJ1-2	TRUE	TRUE	25156	HIP13749
